Frequency	Channel A
(MHz)	(dBu)

12.02201843	-72.50878000
12.02297211	-86.78458000
12.02392578	-73.61167000
12.02487946	-75.41875000
12.02583313	-78.27918000
12.02678680	-84.48511000
12.02774048	-81.41824000
12.02869415	-72.89090000
12.02964783	-68.67553000
12.03060150	-69.51293000
12.03155518	-73.99792000
12.03250885	-85.11384000
12.03346252	-79.36038000
12.03441620	-74.71633000
12.03536987	-72.51128000
12.03632355	-70.44977000
12.03727722	-68.71606000
12.03823090	-68.00896000
12.03918457	-70.88298000
12.04013824	-75.84157000
12.04109192	-71.78152000
12.04204559	-68.74042000
12.04299927	-73.82584000
12.04395294	-86.32725000
12.04490662	-72.30987000
12.04586029	-67.30054000
12.04681396	-67.30846000
12.04776764	-70.71957000
12.04872131	-70.32707000
12.04967499	-71.75362000
12.05062866	-79.00838000
12.05158234	-90.32029000
12.05253601	-81.59725000
12.05348969	-89.18959000
12.05444336	-80.81764000
12.05539703	-76.98112000
12.05635071	-78.42564000
12.05730438	-77.10271000
12.05825806	-72.62151000
12.05921173	-70.76732000
12.06016541	-67.88605000
12.06111908	-66.65678000
12.06207275	-68.15556000
12.06302643	-76.37092000
12.06398010	-81.47655000
12.06493378	-77.04587000
12.06588745	-74.51598000
12.06684113	-72.63107000
12.06779480	-72.00255000
12.06874847	-73.41631000
12.06970215	-78.97038000
12.07065582	-75.10005000
12.07160950	-69.80360000
12.07256317	-71.06785000
12.07351685	-75.00106000
12.07447052	-77.00900000
12.07542419	-76.31693000
12.07637787	-72.92739000
12.07733154	-72.29163000
12.07828522	-73.06801000
12.07923889	-73.20672000
12.08019257	-75.84457000
12.08114624	-81.30523000
12.08209991	-85.73473000
12.08305359	-79.66915000
12.08400726	-74.10928000
12.08496094	-69.11960000
12.08591461	-69.74570000
12.08686829	-76.35308000
12.08782196	-84.94902000
12.08877563	-81.74163000
12.08972931	-76.13811000
12.09068298	-73.47780000
12.09163666	-75.98411000
12.09259033	-75.16352000
12.09354401	-74.58327000
12.09449768	-75.09401000
12.09545135	-77.80827000
12.09640503	-76.41162000
12.09735870	-77.23020000
12.09831238	-79.04170000
12.09926605	-72.68272000
12.10021973	-82.36546000
12.10117340	-84.05371000
12.10212708	-81.00586000
12.10308075	-82.03908000
12.10403442	-82.08809000
12.10498810	-75.50343000
12.10594177	-71.58195000
12.10689545	-70.68668000
12.10784912	-71.38349000
12.10880280	-71.44452000
12.10975647	-72.15965000
12.11071014	-74.90665000
12.11166382	-72.73716000
12.11261749	-70.75235000
12.11357117	-72.48306000
12.11452484	-73.02276000
12.11547852	-73.26758000
12.11643219	-82.85223000
12.11738586	-86.24070000
12.11833954	-86.99194000
12.11929321	-89.61342000
12.12024689	-81.88613000
12.12120056	-75.41798000
12.12215424	-72.67936000
12.12310791	-75.90305000
12.12406158	-76.70882000
12.12501526	-70.68330000
12.12596893	-72.17603000
12.12692261	-72.32493000
12.12787628	-69.05402000
12.12882996	-70.65539000
12.12978363	-79.31640000
12.13073730	-82.89746000
12.13169098	-78.86597000
12.13264465	-75.33782000
12.13359833	-75.17507000
12.13455200	-73.33884000
12.13550568	-72.02718000
12.13645935	-77.32184000
12.13741302	-81.36891000
12.13836670	-78.09516000
12.13932037	-78.53009000
12.14027405	-79.55003000
12.14122772	-79.02043000
12.14218140	-75.37518000
12.14313507	-80.90455000
12.14408875	-80.92185000
12.14504242	-75.29680000
12.14599609	-73.08064000
12.14694977	-71.73128000
12.14790344	-70.95790000
12.14885712	-76.70959000
12.14981079	-77.48979000
12.15076447	-72.12229000
12.15171814	-71.16943000
12.15267181	-84.01700000
12.15362549	-74.75703000
12.15457916	-74.16215000
12.15553284	-76.39188000
12.15648651	-73.59170000
12.15744019	-70.12163000
12.15839386	-69.47066000
12.15934753	-73.47516000
12.16030121	-99.86438000
12.16125488	-74.99095000
12.16220856	-70.06528000
12.16316223	-69.40242000
12.16411591	-72.78273000
12.16506958	-79.17143000
12.16602325	-78.03943000
12.16697693	-83.34357000
12.16793060	-73.33916000
12.16888428	-70.81255000
12.16983795	-78.24461000
12.17079163	-79.80871000
12.17174530	-77.45438000
12.17269897	-83.69495000
12.17365265	-82.72198000
12.17460632	-76.24113000
12.17556000	-81.85220000
12.17651367	-87.85905000
12.17746735	-90.65522000
12.17842102	-91.70182000
12.17937469	-78.55694000
12.18032837	-73.39944000
12.18128204	-73.81270000
12.18223572	-75.43439000
12.18318939	-75.35973000
12.18414307	-76.60870000
12.18509674	-84.63561000
12.18605042	-75.47430000
12.18700409	-79.37316000
12.18795776	-75.54739000
12.18891144	-77.95313000
12.18986511	-72.41181000
12.19081879	-69.87217000
12.19177246	-71.63923000
12.19272614	-77.48653000
12.19367981	-75.60779000
12.19463348	-67.96960000
12.19558716	-70.06318000
12.19654083	-76.15580000
12.19749451	-74.82755000
12.19844818	-74.41691000
12.19940186	-68.92280000
12.20035553	-72.34274000
12.20130920	-87.22876000
12.20226288	-95.53510000
12.20321655	-86.35917000
12.20417023	-77.13434000
12.20512390	-84.84853000
12.20607758	-70.47743000
12.20703125	-69.58688000
12.20798492	-74.98235000
12.20893860	-80.73281000
12.20989227	-81.16316000
12.21084595	-76.04049000
12.21179962	-78.43263000
12.21275330	-78.96159000
12.21370697	-84.91846000
12.21466064	-82.61353000
12.21561432	-75.67542000
12.21656799	-74.15642000
12.21752167	-74.04413000
12.21847534	-76.10995000
12.21942902	-81.38165000
12.22038269	-83.81700000
12.22133636	-74.82684000
12.22229004	-72.07378000
12.22324371	-71.53558000
12.22419739	-70.25365000
12.22515106	-72.04385000
12.22610474	-81.41616000
12.22705841	-85.69794000
12.22801208	-75.91912000
12.22896576	-71.43503000
12.22991943	-70.66407000
12.23087311	-73.40324000
12.23182678	-90.42979000
12.23278046	-82.54189000
12.23373413	-78.41819000
12.23468781	-72.77340000
12.23564148	-72.27785000
12.23659515	-72.67997000
12.23754883	-73.69516000
12.23850250	-76.83601000
12.23945618	-77.91212000
12.24040985	-74.03975000
12.24136353	-89.27418000
12.24231720	-76.68857000
12.24327087	-88.56647000
12.24422455	-70.07111000
12.24517822	-71.09853000
12.24613190	-85.14844000
12.24708557	-76.77526000
12.24803925	-79.59617000
12.24899292	-74.56820000
12.24994659	-90.34141000
12.25090027	-81.83029000
12.25185394	-74.45444000
12.25280762	-76.93168000
12.25376129	-73.15429000
12.25471497	-70.26393000
12.25566864	-74.48854000
12.25662231	-86.45248000
12.25757599	-70.43266000
12.25852966	-71.09933000
12.25948334	-86.76276000
12.26043701	-78.12341000
12.26139069	-73.56486000
12.26234436	-69.51469000
12.26329803	-69.14531000
12.26425171	-74.47192000
12.26520538	-82.37586000
12.26615906	-84.38388000
12.26711273	-78.64838000
12.26806641	-74.07853000
12.26902008	-73.55743000
12.26997375	-80.66832000
12.27092743	-75.78868000
12.27188110	-73.32584000
12.27283478	-71.49784000
12.27378845	-70.62483000
12.27474213	-76.57851000
12.27569580	-80.69085000
12.27664948	-79.13870000
12.27760315	-74.22746000
12.27855682	-78.69463000
12.27951050	-74.84613000
12.28046417	-75.79990000
12.28141785	-75.92035000
12.28237152	-71.80865000
12.28332520	-70.12127000
12.28427887	-71.65204000
12.28523254	-73.37690000
12.28618622	-81.56363000
12.28713989	-77.00814000
12.28809357	-80.66168000
12.28904724	-72.59879000
12.29000092	-74.44318000
12.29095459	-74.54301000
12.29190826	-72.75830000
12.29286194	-78.80545000
12.29381561	-80.04466000
12.29476929	-76.23364000
12.29572296	-81.94726000
12.29667664	-78.87964000
12.29763031	-73.98737000
12.29858398	-69.63605000
12.29953766	-74.37521000
12.30049133	-80.78923000
12.30144501	-75.68524000
12.30239868	-79.46788000
12.30335236	-75.15622000
12.30430603	-74.20865000
12.30525970	-75.22382000
12.30621338	-78.02382000
12.30716705	-86.08756000
12.30812073	-75.69985000
12.30907440	-72.28076000
12.31002808	-68.35227000
12.31098175	-70.78190000
12.31193542	-81.44838000
12.31288910	-89.66141000
12.31384277	-79.77559000
12.31479645	-76.16805000
12.31575012	-74.32642000
12.31670380	-73.47371000
12.31765747	-78.80135000
12.31861115	-82.05876000
12.31956482	-79.20184000
12.32051849	-79.52276000
12.32147217	-78.70831000
12.32242584	-77.99577000
12.32337952	-84.42814000
12.32433319	-83.01162000
12.32528687	-75.42951000
12.32624054	-78.80677000
12.32719421	-79.78236000
12.32814789	-77.74185000
12.32910156	-78.48717000
12.33005524	-72.63884000
12.33100891	-69.46862000
12.33196259	-74.49119000
12.33291626	-77.85416000
12.33386993	-77.17136000
12.33482361	-75.34513000
12.33577728	-72.64888000
12.33673096	-72.07959000
12.33768463	-71.24666000
12.33863831	-76.59622000
12.33959198	-78.50139000
12.34054565	-77.00742000
12.34149933	-76.10864000
12.34245300	-76.47807000
12.34340668	-77.12386000
12.34436035	-80.18241000
12.34531403	-73.67101000
12.34626770	-76.28037000
12.34722137	-99.94339000
12.34817505	-79.93124000
12.34912872	-74.19515000
12.35008240	-72.86250000
12.35103607	-71.54328000
12.35198975	-71.79640000
12.35294342	-71.79707000
12.35389709	-72.77229000
12.35485077	-74.75263000
12.35580444	-76.43416000
12.35675812	-78.17027000
12.35771179	-77.69023000
12.35866547	-85.35825000
12.35961914	-76.93874000
12.36057281	-78.74478000
12.36152649	-79.93111000
12.36248016	-75.73466000
12.36343384	-71.73886000
12.36438751	-71.91917000
12.36534119	-77.50685000
12.36629486	-80.42626000
12.36724854	-74.32642000
12.36820221	-80.09139000
12.36915588	-108.89830000
12.37010956	-78.11196000
12.37106323	-73.69918000
12.37201691	-76.85366000
12.37297058	-78.29677000
12.37392426	-75.75548000
12.37487793	-69.85519000
12.37583160	-73.51998000
12.37678528	-81.45947000
12.37773895	-88.28701000
12.37869263	-76.74090000
12.37964630	-72.95622000
12.38059998	-73.30197000
12.38155365	-78.77113000
12.38250732	-73.81606000
12.38346100	-74.63609000
12.38441467	-74.28840000
12.38536835	-84.61845000
12.38632202	-87.49979000
12.38727570	-79.97947000
12.38822937	-76.63963000
12.38918304	-79.17787000
12.39013672	-82.53455000
12.39109039	-84.35347000
12.39204407	-80.91676000
12.39299774	-71.02163000
12.39395142	-71.64274000
12.39490509	-80.08663000
12.39585876	-75.98252000
12.39681244	-81.00612000
12.39776611	-91.94113000
12.39871979	-85.30609000
12.39967346	-80.22010000
12.40062714	-78.46343000
12.40158081	-84.23578000
12.40253448	-74.40292000
12.40348816	-75.52869000
12.40444183	-79.36898000
12.40539551	-77.72951000
12.40634918	-75.08151000
12.40730286	-75.83178000
12.40825653	-76.89154000
12.40921021	-75.49371000
12.41016388	-78.58549000
12.41111755	-80.19670000
12.41207123	-83.36174000
12.41302490	-73.92639000
12.41397858	-72.71452000
12.41493225	-75.81862000
12.41588593	-78.97415000
12.41683960	-81.50941000
12.41779327	-77.68344000
12.41874695	-71.11866000
12.41970062	-69.62517000
12.42065430	-70.67519000
12.42160797	-71.16743000
12.42256165	-72.70597000
12.42351532	-75.46327000
12.42446899	-72.09863000
12.42542267	-69.56153000
12.42637634	-69.82457000
12.42733002	-73.80112000
12.42828369	-79.55889000
12.42923737	-89.19377000
12.43019104	-75.10371000
12.43114471	-74.16312000
12.43209839	-77.18217000
12.43305206	-82.33845000
12.43400574	-73.86691000
12.43495941	-75.02509000
12.43591309	-76.80597000
12.43686676	-73.19810000
12.43782043	-80.78238000
12.43877411	-77.67938000
12.43972778	-73.87600000
12.44068146	-76.60191000
12.44163513	-79.11028000
12.44258881	-83.34088000
12.44354248	-81.48353000
12.44449615	-81.71187000
12.44544983	-80.24197000
12.44640350	-73.71171000
12.44735718	-69.54700000
12.44831085	-72.62163000
12.44926453	-75.69682000
12.45021820	-86.01129000
12.45117188	-73.41425000
12.45212555	-70.01491000
12.45307922	-73.71935000
12.45403290	-79.83586000
12.45498657	-72.78346000
12.45594025	-73.66396000
12.45689392	-77.37502000
12.45784760	-81.67311000
12.45880127	-87.64845000
12.45975494	-82.16428000
12.46070862	-81.64954000
12.46166229	-78.44722000
12.46261597	-73.16830000
12.46356964	-76.23467000
12.46452332	-80.96191000
12.46547699	-75.40074000
12.46643066	-71.11137000
12.46738434	-72.72058000
12.46833801	-78.40316000
12.46929169	-76.89404000
12.47024536	-75.96844000
12.47119904	-76.41486000
12.47215271	-71.93201000
12.47310638	-69.34248000
12.47406006	-70.78868000
12.47501373	-73.92009000
12.47596741	-77.48467000
12.47692108	-78.31708000
12.47787476	-76.27543000
12.47882843	-72.82091000
12.47978210	-69.71417000
12.48073578	-68.14154000
12.48168945	-72.67226000
12.48264313	-81.85688000
12.48359680	-75.16781000
12.48455048	-78.79932000
12.48550415	-78.41891000
12.48645782	-78.74599000
12.48741150	-85.78973000
12.48836517	-81.04817000
12.48931885	-74.51466000
12.49027252	-74.20410000
12.49122620	-74.41454000
12.49217987	-72.59030000
12.49313354	-72.62954000
12.49408722	-78.96368000
12.49504089	-82.29497000
12.49599457	-84.28514000
12.49694824	-79.93339000
12.49790192	-70.99364000
12.49885559	-64.81291000
12.49980927	-61.99276000
12.50076294	-64.33136000
12.50171661	-68.38246000
12.50267029	-73.42040000
12.50362396	-78.27434000
12.50457764	-70.70754000
12.50553131	-69.37339000
12.50648499	-77.35941000
12.50743866	-84.03979000
12.50839233	-75.98266000
12.50934601	-76.99989000
12.51029968	-87.48389000
12.51125336	-74.59820000
12.51220703	-69.69223000
12.51316071	-70.59827000
12.51411438	-73.22343000
12.51506805	-73.56425000
12.51602173	-73.65489000
12.51697540	-72.69914000
12.51792908	-70.63714000
12.51888275	-69.61848000
12.51983643	-72.47044000
12.52079010	-84.92455000
12.52174377	-72.79321000
12.52269745	-71.15701000
12.52365112	-72.94995000
12.52460480	-70.55737000
12.52555847	-68.21451000
12.52651215	-68.10464000
12.52746582	-68.95324000
12.52841949	-72.18322000
12.52937317	-75.32693000
12.53032684	-77.37647000
12.53128052	-77.65758000
12.53223419	-73.60658000
12.53318787	-72.62805000
12.53414154	-73.41864000
12.53509521	-74.54518000
12.53604889	-73.62135000
12.53700256	-76.43311000
12.53795624	-83.08232000
12.53890991	-76.21433000
12.53986359	-78.53442000
12.54081726	-85.48174000
12.54177094	-83.46432000
12.54272461	-83.76316000
12.54367828	-84.16019000
12.54463196	-83.95461000
12.54558563	-76.64006000
12.54653931	-79.01153000
12.54749298	-84.94562000
12.54844666	-76.37939000
12.54940033	-75.93253000
12.55035400	-79.99111000
12.55130768	-72.42618000
12.55226135	-74.06298000
12.55321503	-93.92510000
12.55416870	-77.76397000
12.55512238	-74.58730000
12.55607605	-74.51272000
12.55702972	-74.31718000
12.55798340	-84.12415000
12.55893707	-83.74258000
12.55989075	-79.43987000
12.56084442	-77.56451000
12.56179810	-81.09750000
12.56275177	-78.86413000
12.56370544	-74.77505000
12.56465912	-73.24207000
12.56561279	-70.12686000
12.56656647	-73.55392000
12.56752014	-88.00744000
12.56847382	-74.49796000
12.56942749	-77.14926000
12.57038116	-94.17045000
12.57133484	-82.26327000
12.57228851	-84.28055000
12.57324219	-76.39130000
12.57419586	-79.94306000
12.57514954	-82.68108000
12.57610321	-74.84096000
12.57705688	-74.29703000
12.57801056	-79.91772000
12.57896423	-77.45805000
12.57991791	-72.70766000
12.58087158	-73.69535000
12.58182526	-78.42291000
12.58277893	-76.33225000
12.58373260	-72.26485000
12.58468628	-72.05222000
12.58563995	-74.89248000
12.58659363	-84.31495000
12.58754730	-80.57307000
12.58850098	-80.24506000
12.58945465	-76.57564000
12.59040833	-78.22092000
12.59136200	-76.24548000
12.59231567	-83.82996000
12.59326935	-78.17033000
12.59422302	-78.37401000
12.59517670	-92.82716000
12.59613037	-79.57112000
12.59708405	-75.89380000
12.59803772	-73.10048000
12.59899139	-69.89455000
12.59994507	-72.02699000
12.60089874	-78.83015000
12.60185242	-76.95103000
12.60280609	-73.12918000
12.60375977	-73.64476000
12.60471344	-74.82745000
12.60566711	-75.29346000
12.60662079	-70.65965000
12.60757446	-71.06021000
12.60852814	-73.58752000
12.60948181	-77.08302000
12.61043549	-92.39144000
12.61138916	-81.37478000
12.61234283	-77.79337000
12.61329651	-74.86636000
12.61425018	-75.95107000
12.61520386	-77.90081000
12.61615753	-84.10887000
12.61711121	-80.40874000
12.61806488	-72.71310000
12.61901855	-72.47980000
12.61997223	-76.44008000
12.62092590	-76.13370000
12.62187958	-72.11201000
12.62283325	-71.67519000
12.62378693	-76.76953000
12.62474060	-77.71709000
12.62569427	-74.70842000
12.62664795	-86.76576000
12.62760162	-72.16495000
12.62855530	-68.69086000
12.62950897	-69.52170000
12.63046265	-76.62401000
12.63141632	-78.60351000
12.63237000	-71.70684000
12.63332367	-69.09324000
12.63427734	-77.10629000
12.63523102	-74.77434000
12.63618469	-73.37949000
12.63713837	-77.56835000
12.63809204	-76.13137000
12.63904572	-73.13407000
12.63999939	-70.58842000
12.64095306	-70.12360000
12.64190674	-74.89823000
12.64286041	-87.65540000
12.64381409	-81.12592000
12.64476776	-103.88100000
12.64572144	-86.15195000
12.64667511	-77.55851000
12.64762878	-71.59952000
12.64858246	-72.84661000
12.64953613	-82.19475000
12.65048981	-92.54200000
12.65144348	-78.51653000
12.65239716	-79.14133000
12.65335083	-85.30006000
12.65430450	-86.86002000
12.65525818	-93.78801000
12.65621185	-84.56943000
12.65716553	-86.28448000
12.65811920	-81.23956000
12.65907288	-73.76794000
12.66002655	-72.25925000
12.66098022	-71.96672000
12.66193390	-70.76540000
12.66288757	-73.79527000
12.66384125	-79.97441000
12.66479492	-75.24924000
12.66574860	-74.68518000
12.66670227	-80.80251000
12.66765594	-88.70640000
12.66860962	-80.04144000
12.66956329	-72.41014000
12.67051697	-69.58657000
12.67147064	-72.67825000
12.67242432	-95.66163000
12.67337799	-80.28751000
12.67433167	-89.15257000
12.67528534	-79.64778000
12.67623901	-77.73734000
12.67719269	-85.35149000
12.67814636	-77.22776000
12.67910004	-87.13544000
12.68005371	-74.39600000
12.68100739	-71.81102000
12.68196106	-72.98390000
12.68291473	-71.29187000
12.68386841	-72.05839000
12.68482208	-77.06658000
12.68577576	-78.04547000
12.68672943	-77.64419000
12.68768311	-81.72244000
12.68863678	-73.35807000
12.68959045	-70.96896000
12.69054413	-73.70721000
12.69149780	-81.01752000
12.69245148	-89.38381000
12.69340515	-84.31905000
12.69435883	-74.73844000
12.69531250	-76.06065000
12.69626617	-70.78203000
12.69721985	-70.75993000
12.69817352	-75.72457000
12.69912720	-73.52340000
12.70008087	-71.23405000
12.70103455	-74.80808000
12.70198822	-84.04285000
12.70294189	-81.31174000
12.70389557	-93.46199000
12.70484924	-74.14153000
12.70580292	-71.35670000
12.70675659	-70.57178000
12.70771027	-71.78047000
12.70866394	-77.78194000
12.70961761	-74.11008000
12.71057129	-72.33569000
12.71152496	-74.05671000
12.71247864	-84.59591000
12.71343231	-74.27126000
12.71438599	-73.86954000
12.71533966	-69.33704000
12.71629333	-69.14010000
12.71724701	-75.79188000
12.71820068	-82.07701000
12.71915436	-79.20168000
12.72010803	-75.97297000
12.72106171	-82.20943000
12.72201538	-72.45417000
12.72296906	-70.30943000
12.72392273	-75.87040000
12.72487640	-72.73268000
12.72583008	-72.44430000
12.72678375	-76.31415000
12.72773743	-86.03999000
12.72869110	-77.98193000
12.72964478	-72.42097000
12.73059845	-72.76295000
12.73155212	-74.30434000
12.73250580	-76.69133000
12.73345947	-85.42813000
12.73441315	-78.45851000
12.73536682	-79.14544000
12.73632050	-76.19131000
12.73727417	-82.93473000
12.73822784	-75.46384000
12.73918152	-67.97885000
12.74013519	-67.06166000
12.74108887	-70.72707000
12.74204254	-77.18223000
12.74299622	-76.76688000
12.74394989	-76.19543000
12.74490356	-72.47618000
12.74585724	-74.17056000
12.74681091	-80.77613000
12.74776459	-87.16318000
12.74871826	-83.00450000
12.74967194	-77.87364000
12.75062561	-80.26544000
12.75157928	-86.23013000
12.75253296	-79.48341000
12.75348663	-75.63285000
12.75444031	-84.55495000
12.75539398	-74.43736000
12.75634766	-75.85013000
12.75730133	-71.82852000
12.75825500	-69.33616000
12.75920868	-73.65347000
12.76016235	-76.43245000
12.76111603	-74.71834000
12.76206970	-77.39120000
12.76302338	-79.82755000
12.76397705	-72.76429000
12.76493073	-76.00301000
12.76588440	-77.04176000
12.76683807	-73.68906000
12.76779175	-75.81737000
12.76874542	-77.89527000
12.76969910	-82.60855000
12.77065277	-77.58523000
12.77160645	-76.97641000
12.77256012	-71.29687000
12.77351379	-78.98598000
12.77446747	-90.28275000
12.77542114	-85.25539000
12.77637482	-80.18482000
12.77732849	-72.71609000
12.77828217	-74.70476000
12.77923584	-84.11034000
12.78018951	-84.10041000
12.78114319	-81.10566000
12.78209686	-72.47049000
12.78305054	-70.41724000
12.78400421	-70.92256000
12.78495789	-71.46470000
12.78591156	-74.45355000
12.78686523	-80.12350000
12.78781891	-77.18776000
12.78877258	-77.08522000
12.78972626	-80.52248000
12.79067993	-81.02118000
12.79163361	-76.75076000
12.79258728	-78.67021000
12.79354095	-81.94363000
12.79449463	-78.86591000
12.79544830	-77.24811000
12.79640198	-75.90963000
12.79735565	-78.65373000
12.79830933	-70.37276000
12.79926300	-69.73016000
12.80021667	-70.53887000
12.80117035	-70.40112000
12.80212402	-73.49960000
12.80307770	-85.72748000
12.80403137	-83.68300000
12.80498505	-76.61823000
12.80593872	-78.63221000
12.80689240	-77.27022000
12.80784607	-76.19344000
12.80879974	-78.57595000
12.80975342	-76.25416000
12.81070709	-81.01032000
12.81166077	-73.58450000
12.81261444	-69.91421000
12.81356812	-72.71372000
12.81452179	-76.08192000
12.81547546	-72.85776000
12.81642914	-69.76353000
12.81738281	-72.28616000
12.81833649	-71.93430000
12.81929016	-69.20812000
12.82024384	-71.70632000
12.82119751	-75.62163000
12.82215118	-71.64808000
12.82310486	-73.08782000
12.82405853	-91.35453000
12.82501221	-81.95378000
12.82596588	-87.84856000
12.82691956	-79.24048000
12.82787323	-72.12476000
12.82882690	-72.74237000
12.82978058	-75.71531000
12.83073425	-69.54948000
12.83168793	-67.48363000
12.83264160	-67.05589000
12.83359528	-67.01259000
12.83454895	-68.56980000
12.83550262	-69.99025000
12.83645630	-70.99684000
12.83740997	-75.08015000
12.83836365	-77.70585000
12.83931732	-79.19850000
12.84027100	-103.14590000
12.84122467	-75.33679000
12.84217834	-70.59911000
12.84313202	-74.74717000
12.84408569	-76.88933000
12.84503937	-69.40239000
12.84599304	-71.87975000
12.84694672	-80.62407000
12.84790039	-73.37759000
12.84885406	-71.99178000
12.84980774	-75.57587000
12.85076141	-79.13711000
12.85171509	-81.88307000
12.85266876	-74.88578000
12.85362244	-79.04149000
12.85457611	-85.52627000
12.85552979	-84.16263000
12.85648346	-77.60983000
12.85743713	-74.89832000
12.85839081	-83.47240000
12.85934448	-79.44585000
12.86029816	-77.80190000
12.86125183	-81.06409000
12.86220551	-86.21748000
12.86315918	-72.46690000
12.86411285	-71.44282000
12.86506653	-77.87559000
12.86602020	-78.81770000
12.86697388	-75.54890000
12.86792755	-73.83115000
12.86888123	-73.96328000
12.86983490	-73.76725000
12.87078857	-78.58640000
12.87174225	-77.73171000
12.87269592	-71.50396000
12.87364960	-71.01053000
12.87460327	-78.96956000
12.87555695	-73.85048000
12.87651062	-71.11756000
12.87746429	-74.93719000
12.87841797	-76.23969000
12.87937164	-77.88462000
12.88032532	-78.62135000
12.88127899	-78.99905000
12.88223267	-70.61478000
12.88318634	-69.87145000
12.88414001	-71.86822000
12.88509369	-73.73843000
12.88604736	-75.64484000
12.88700104	-85.99021000
12.88795471	-77.33937000
12.88890839	-80.97154000
12.88986206	-78.76677000
12.89081573	-76.69107000
12.89176941	-82.72641000
12.89272308	-75.61786000
12.89367676	-76.15254000
12.89463043	-77.26722000
12.89558411	-77.77870000
12.89653778	-73.10376000
12.89749146	-75.81311000
12.89844513	-81.27209000
12.89939880	-71.77449000
12.90035248	-70.94478000
12.90130615	-74.98651000
12.90225983	-75.43124000
12.90321350	-77.51067000
12.90416718	-80.44058000
12.90512085	-74.28472000
12.90607452	-95.86354000
12.90702820	-73.34105000
12.90798187	-73.32532000
12.90893555	-75.22770000
12.90988922	-71.82685000
12.91084290	-70.17966000
12.91179657	-75.15016000
12.91275024	-95.96919000
12.91370392	-80.41770000
12.91465759	-82.24064000
12.91561127	-74.90806000
12.91656494	-75.65438000
12.91751862	-80.49607000
12.91847229	-75.02640000
12.91942596	-71.56872000
12.92037964	-70.28153000
12.92133331	-69.78383000
12.92228699	-71.13423000
12.92324066	-77.67726000
12.92419434	-80.78904000
12.92514801	-71.52606000
12.92610168	-71.29381000
12.92705536	-79.52040000
12.92800903	-81.23676000
12.92896271	-77.28358000
12.92991638	-76.05208000
12.93087006	-73.04271000
12.93182373	-80.23047000
12.93277740	-91.82077000
12.93373108	-77.14523000
12.93468475	-68.76674000
12.93563843	-66.73386000
12.93659210	-71.07667000
12.93754578	-74.61535000
12.93849945	-73.23800000
12.93945313	-81.46316000
12.94040680	-87.13454000
12.94136047	-75.76201000
12.94231415	-70.96832000
12.94326782	-71.98463000
12.94422150	-71.33927000
12.94517517	-72.04240000
12.94612885	-76.93732000
12.94708252	-78.22974000
12.94803619	-70.58785000
12.94898987	-67.85729000
12.94994354	-70.88527000
12.95089722	-81.90345000
12.95185089	-74.51684000
12.95280457	-71.86705000
12.95375824	-71.19229000
12.95471191	-72.31513000
12.95566559	-76.74408000
12.95661926	-75.99374000
12.95757294	-75.85400000
12.95852661	-76.09061000
12.95948029	-80.87520000
12.96043396	-78.66408000
12.96138763	-74.53586000
12.96234131	-82.90407000
12.96329498	-78.55846000
12.96424866	-75.66466000
12.96520233	-78.32254000
12.96615601	-86.29297000
12.96710968	-76.25082000
12.96806335	-78.36965000
12.96901703	-91.84677000
12.96997070	-73.71024000
12.97092438	-71.36217000
12.97187805	-71.52702000
12.97283173	-76.33775000
12.97378540	-80.98337000
12.97473907	-73.45224000
12.97569275	-77.55744000
12.97664642	-89.04392000
12.97760010	-77.64722000
12.97855377	-77.74924000
12.97950745	-80.93848000
12.98046112	-73.62632000
12.98141479	-80.31453000
12.98236847	-74.87827000
12.98332214	-71.09866000
12.98427582	-70.27198000
12.98522949	-75.74554000
12.98618317	-87.84761000
12.98713684	-75.72871000
12.98809052	-71.79308000
12.98904419	-73.17381000
12.98999786	-79.68310000
12.99095154	-75.81305000
12.99190521	-75.09299000
12.99285889	-78.34824000
12.99381256	-79.49513000
12.99476624	-82.45444000
12.99571991	-80.99107000
12.99667358	-73.61800000
12.99762726	-73.63253000
12.99858093	-73.55536000
12.99953461	-72.37384000
13.00048828	-74.52666000
13.00144196	-80.97856000
13.00239563	-89.55309000
13.00334930	-87.13422000
13.00430298	-82.59799000
13.00525665	-75.79538000
13.00621033	-71.67387000
13.00716400	-68.64564000
13.00811768	-71.91970000
13.00907135	-83.20274000
13.01002502	-73.28632000
13.01097870	-76.47301000
13.01193237	-76.86878000
13.01288605	-90.83129000
13.01383972	-70.77381000
13.01479340	-75.18475000
13.01574707	-82.18680000
13.01670074	-74.78556000
13.01765442	-72.73573000
13.01860809	-80.18073000
13.01956177	-70.15206000
13.02051544	-77.77032000
13.02146912	-75.58363000
13.02242279	-84.55386000
13.02337646	-73.04705000
13.02433014	-78.12567000
13.02528381	-81.37433000
13.02623749	-73.82425000
13.02719116	-71.16950000
13.02814484	-70.88193000
13.02909851	-69.96118000
13.03005219	-71.76458000
13.03100586	-77.96360000
13.03195953	-81.53252000
13.03291321	-79.53153000
13.03386688	-75.82746000
13.03482056	-73.57484000
13.03577423	-71.17664000
13.03672791	-71.47711000
13.03768158	-80.98894000
13.03863525	-73.10934000
13.03958893	-72.51003000
13.04054260	-80.54490000
13.04149628	-84.12628000
13.04244995	-85.72018000
13.04340363	-92.88415000
13.04435730	-87.41008000
13.04531097	-85.00302000
13.04626465	-84.21272000
