Time	Channel A
(us)	(mV)

-2.55599999	0.58600900
-2.55199999	0.58600900
-2.54799999	0.68367720
-2.54399999	0.83017950
-2.53999999	0.53717490
-2.53599999	0.58600900
-2.53199999	0.68367720
-2.52799999	0.63484310
-2.52399999	0.73251130
-2.51999999	0.78134540
-2.51599999	0.63484310
-2.51199999	0.78134540
-2.50799999	0.63484310
-2.50399999	0.63484310
-2.49999999	0.68367720
-2.49599999	0.63484310
-2.49199999	0.78134540
-2.48799999	0.63484310
-2.48399999	0.58600900
-2.47999999	0.78134540
-2.47599999	0.73251130
-2.47199999	0.63484310
-2.46799999	0.53717490
-2.46399999	0.78134540
-2.45999999	0.87901350
-2.45599999	0.68367720
-2.45199999	0.68367720
-2.44799999	0.58600900
-2.44399999	0.73251130
-2.43999999	0.58600900
-2.43599999	0.83017950
-2.43199999	0.73251130
-2.42799999	0.73251130
-2.42399999	0.73251130
-2.41999999	0.63484310
-2.41599999	0.73251130
-2.41199999	0.58600900
-2.40799999	0.63484310
-2.40399999	0.73251130
-2.39999999	0.58600900
-2.39599999	0.68367720
-2.39199999	0.78134540
-2.38799999	0.68367720
-2.38399999	0.63484310
-2.37999999	0.68367720
-2.37599999	0.63484310
-2.37199999	0.73251130
-2.36799999	0.73251130
-2.36399999	0.63484310
-2.35999999	0.73251130
-2.35600000	0.39067270
-2.35200000	0.78134540
-2.34800000	0.58600900
-2.34400000	0.63484310
-2.34000000	0.58600900
-2.33600000	0.83017950
-2.33200000	0.68367720
-2.32800000	0.63484310
-2.32400000	0.83017950
-2.32000000	0.63484310
-2.31600000	0.73251130
-2.31200000	0.58600900
-2.30800000	0.78134540
-2.30400000	0.58600900
-2.30000000	0.48834080
-2.29600000	0.78134540
-2.29200000	0.68367720
-2.28800000	0.87901350
-2.28400000	0.63484310
-2.28000000	0.73251130
-2.27600000	0.58600900
-2.27200000	0.83017950
-2.26800000	0.78134540
-2.26400000	0.73251130
-2.26000000	0.68367720
-2.25600000	0.63484310
-2.25200000	0.58600900
-2.24800000	0.78134540
-2.24400000	0.78134540
-2.24000000	0.83017950
-2.23600000	0.58600900
-2.23200000	0.58600900
-2.22800000	0.63484310
-2.22400000	0.73251130
-2.22000000	0.73251130
-2.21600000	0.68367720
-2.21200000	0.58600900
-2.20800000	0.83017950
-2.20400000	0.78134540
-2.20000000	0.78134540
-2.19600000	0.78134540
-2.19200000	0.68367720
-2.18800000	0.58600900
-2.18400000	0.97668160
-2.18000000	0.63484310
-2.17600000	0.73251130
-2.17200000	0.63484310
-2.16800000	0.53717490
-2.16400000	0.63484310
-2.16000000	0.68367720
-2.15600000	0.73251130
-2.15200000	0.68367720
-2.14800000	0.83017950
-2.14400000	0.58600900
-2.14000000	0.73251130
-2.13600000	0.58600900
-2.13200000	0.78134540
-2.12800000	0.87901350
-2.12400000	0.63484310
-2.12000000	0.78134540
-2.11600000	0.63484310
-2.11200000	0.63484310
-2.10800000	0.78134540
-2.10400000	0.58600900
-2.10000000	0.78134540
-2.09600000	0.48834080
-2.09200000	0.87901350
-2.08800000	0.53717490
-2.08400000	0.68367720
-2.08000000	0.63484310
-2.07600000	0.78134540
-2.07200000	0.68367720
-2.06800000	0.63484310
-2.06400000	0.73251130
-2.06000000	0.78134540
-2.05600000	0.68367720
-2.05200000	0.68367720
-2.04800000	0.73251130
-2.04400000	0.43950670
-2.04000000	0.78134540
-2.03600000	0.73251130
-2.03200000	0.73251130
-2.02800000	0.63484310
-2.02400000	0.63484310
-2.02000000	0.63484310
-2.01600000	0.63484310
-2.01200000	0.68367720
-2.00800000	0.73251130
-2.00400001	0.68367720
-2.00000001	0.73251130
-1.99600001	0.78134540
-1.99200001	0.63484310
-1.98800001	0.87901350
-1.98400001	0.48834080
-1.98000001	0.68367720
-1.97600001	0.58600900
-1.97200001	0.58600900
-1.96800001	0.68367720
-1.96400001	0.78134540
-1.96000001	0.63484310
-1.95600001	0.78134540
-1.95200001	0.68367720
-1.94800001	0.58600900
-1.94400001	0.83017950
-1.94000001	0.83017950
-1.93600001	0.63484310
-1.93200001	0.78134540
-1.92800001	0.63484310
-1.92400001	0.68367720
-1.92000001	0.63484310
-1.91600001	0.73251130
-1.91200001	0.78134540
-1.90800001	0.83017950
-1.90400001	0.63484310
-1.90000001	0.73251130
-1.89600001	0.83017950
-1.89200001	0.58600900
-1.88800001	0.63484310
-1.88400001	0.58600900
-1.88000001	0.68367720
-1.87600001	0.78134540
-1.87200001	0.63484310
-1.86800001	0.73251130
-1.86400001	0.68367720
-1.86000001	0.68367720
-1.85600001	0.78134540
-1.85200001	0.63484310
-1.84800001	0.73251130
-1.84400001	0.58600900
-1.84000001	0.68367720
-1.83600001	0.53717490
-1.83200001	0.68367720
-1.82800001	0.78134540
-1.82400001	0.68367720
-1.82000001	0.63484310
-1.81600001	0.73251130
-1.81200001	0.68367720
-1.80800001	0.68367720
-1.80400001	0.78134540
-1.80000001	0.78134540
-1.79600001	0.58600900
-1.79200001	0.68367720
-1.78800001	0.78134540
-1.78400001	0.68367720
-1.78000001	0.78134540
-1.77600001	0.73251130
-1.77200001	0.68367720
-1.76800001	0.58600900
-1.76400001	0.58600900
-1.76000001	0.63484310
-1.75600001	0.68367720
-1.75200001	0.58600900
-1.74800001	0.78134540
-1.74400001	0.63484310
-1.74000001	0.58600900
-1.73600001	0.78134540
-1.73200001	0.78134540
-1.72800001	0.58600900
-1.72400001	0.63484310
-1.72000001	0.58600900
-1.71600001	0.48834080
-1.71200001	0.63484310
-1.70800001	0.83017950
-1.70400001	0.68367720
-1.70000001	0.68367720
-1.69600001	0.68367720
-1.69200001	0.68367720
-1.68800001	0.68367720
-1.68400001	0.68367720
-1.68000001	0.63484310
-1.67600001	0.78134540
-1.67200001	0.78134540
-1.66800001	0.53717490
-1.66400001	0.68367720
-1.66000001	0.73251130
-1.65600001	0.58600900
-1.65200002	0.68367720
-1.64800002	0.63484310
-1.64400002	0.73251130
-1.64000002	0.68367720
-1.63600002	0.83017950
-1.63200002	0.63484310
-1.62800002	0.78134540
-1.62400002	0.68367720
-1.62000002	0.87901350
-1.61600002	0.63484310
-1.61200002	0.53717490
-1.60800002	0.68367720
-1.60400002	0.48834080
-1.60000002	0.63484310
-1.59600002	0.68367720
-1.59200002	0.63484310
-1.58800002	0.68367720
-1.58400002	0.68367720
-1.58000002	0.68367720
-1.57600002	0.78134540
-1.57200002	0.83017950
-1.56800002	0.83017950
-1.56400002	0.78134540
-1.56000002	0.63484310
-1.55600002	0.73251130
-1.55200002	0.58600900
-1.54800002	0.63484310
-1.54400002	0.68367720
-1.54000002	0.63484310
-1.53600002	0.78134540
-1.53200002	0.73251130
-1.52800002	0.73251130
-1.52400002	0.78134540
-1.52000002	0.83017950
-1.51600002	0.63484310
-1.51200002	0.73251130
-1.50800002	0.78134540
-1.50400002	0.83017950
-1.50000002	0.78134540
-1.49600002	0.87901350
-1.49200002	0.68367720
-1.48800002	0.78134540
-1.48400002	0.83017950
-1.48000002	0.58600900
-1.47600002	0.68367720
-1.47200002	0.68367720
-1.46800002	0.58600900
-1.46400002	0.68367720
-1.46000002	0.73251130
-1.45600002	0.78134540
-1.45200002	0.78134540
-1.44800002	0.87901350
-1.44400002	0.58600900
-1.44000002	0.58600900
-1.43600002	0.63484310
-1.43200002	0.63484310
-1.42800002	0.68367720
-1.42400002	0.73251130
-1.42000002	0.58600900
-1.41600002	0.73251130
-1.41200002	0.73251130
-1.40800002	0.68367720
-1.40400002	0.78134540
-1.40000002	0.68367720
-1.39600002	0.68367720
-1.39200002	0.78134540
-1.38800002	0.78134540
-1.38400002	0.73251130
-1.38000002	0.68367720
-1.37600002	0.83017950
-1.37200002	0.58600900
-1.36800002	0.83017950
-1.36400002	0.73251130
-1.36000002	0.48834080
-1.35600002	0.73251130
-1.35200002	0.73251130
-1.34800002	0.78134540
-1.34400002	0.53717490
-1.34000002	0.83017950
-1.33600002	0.63484310
-1.33200002	0.78134540
-1.32800002	0.68367720
-1.32400002	0.53717490
-1.32000002	0.63484310
-1.31600002	0.63484310
-1.31200002	0.68367720
-1.30800002	0.63484310
-1.30400002	0.68367720
-1.30000002	0.73251130
-1.29600003	0.63484310
-1.29200003	0.83017950
-1.28800003	0.68367720
-1.28400003	0.78134540
-1.28000003	0.68367720
-1.27600003	0.68367720
-1.27200003	0.63484310
-1.26800003	0.73251130
-1.26400003	0.83017950
-1.26000003	0.78134540
-1.25600003	0.78134540
-1.25200003	0.68367720
-1.24800003	0.58600900
-1.24400003	0.73251130
-1.24000003	0.58600900
-1.23600003	0.68367720
-1.23200003	0.68367720
-1.22800003	0.68367720
-1.22400003	0.68367720
-1.22000003	0.58600900
-1.21600003	0.73251130
-1.21200003	0.83017950
-1.20800003	0.68367720
-1.20400003	0.83017950
-1.20000003	0.58600900
-1.19600003	0.73251130
-1.19200003	0.73251130
-1.18800003	0.73251130
-1.18400003	0.58600900
-1.18000003	0.68367720
-1.17600003	0.83017950
-1.17200003	0.53717490
-1.16800003	0.78134540
-1.16400003	0.68367720
-1.16000003	0.73251130
-1.15600003	0.78134540
-1.15200003	0.68367720
-1.14800003	0.73251130
-1.14400003	0.73251130
-1.14000003	0.73251130
-1.13600003	0.68367720
-1.13200003	0.78134540
-1.12800003	0.73251130
-1.12400003	0.58600900
-1.12000003	0.58600900
-1.11600003	0.58600900
-1.11200003	0.83017950
-1.10800003	0.78134540
-1.10400003	0.73251130
-1.10000003	0.63484310
-1.09600003	0.78134540
-1.09200003	0.68367720
-1.08800003	0.78134540
-1.08400003	0.63484310
-1.08000003	0.63484310
-1.07600003	0.83017950
-1.07200003	0.83017950
-1.06800003	0.73251130
-1.06400003	0.58600900
-1.06000003	0.78134540
-1.05600003	0.58600900
-1.05200003	0.58600900
-1.04800003	0.68367720
-1.04400003	0.78134540
-1.04000003	0.73251130
-1.03600003	0.73251130
-1.03200003	0.68367720
-1.02800003	0.63484310
-1.02400003	0.78134540
-1.02000003	0.58600900
-1.01600003	0.58600900
-1.01200003	0.68367720
-1.00800003	0.58600900
-1.00400003	0.63484310
-1.00000003	0.83017950
-0.99600003	0.73251130
-0.99200003	0.83017950
-0.98800003	0.68367720
-0.98400003	0.58600900
-0.98000003	0.58600900
-0.97600003	0.83017950
-0.97200003	0.83017950
-0.96800003	0.78134540
-0.96400003	0.63484310
-0.96000003	0.58600900
-0.95600003	0.63484310
-0.95200003	0.73251130
-0.94800003	0.73251130
-0.94400004	0.73251130
-0.94000004	0.68367720
-0.93600004	0.73251130
-0.93200004	0.68367720
-0.92800004	0.58600900
-0.92400004	0.63484310
-0.92000004	0.58600900
-0.91600004	0.58600900
-0.91200004	0.58600900
-0.90800004	0.63484310
-0.90400004	0.87901350
-0.90000004	0.73251130
-0.89600004	0.53717490
-0.89200004	0.73251130
-0.88800004	0.83017950
-0.88400004	0.73251130
-0.88000004	0.73251130
-0.87600004	0.63484310
-0.87200004	0.58600900
-0.86800004	0.78134540
-0.86400004	0.83017950
-0.86000004	0.68367720
-0.85600004	0.58600900
-0.85200004	0.73251130
-0.84800004	0.68367720
-0.84400004	0.68367720
-0.84000004	0.78134540
-0.83600004	0.58600900
-0.83200004	0.63484310
-0.82800004	0.78134540
-0.82400004	0.73251130
-0.82000004	0.68367720
-0.81600004	0.68367720
-0.81200004	0.73251130
-0.80800004	0.58600900
-0.80400004	0.48834080
-0.80000004	0.83017950
-0.79600004	0.92784760
-0.79200004	0.63484310
-0.78800004	0.73251130
-0.78400004	0.58600900
-0.78000004	0.78134540
-0.77600004	0.53717490
-0.77200004	0.78134540
-0.76800004	0.78134540
-0.76400004	0.83017950
-0.76000004	0.68367720
-0.75600004	0.58600900
-0.75200004	0.63484310
-0.74800004	0.58600900
-0.74400004	0.87901350
-0.74000004	0.68367720
-0.73600004	0.73251130
-0.73200004	0.63484310
-0.72800004	0.63484310
-0.72400004	0.63484310
-0.72000004	0.78134540
-0.71600004	0.68367720
-0.71200004	0.73251130
-0.70800004	0.68367720
-0.70400004	0.58600900
-0.70000004	0.73251130
-0.69600004	0.63484310
-0.69200004	0.83017950
-0.68800004	0.73251130
-0.68400004	0.63484310
-0.68000004	0.73251130
-0.67600004	0.73251130
-0.67200004	0.63484310
-0.66800004	0.73251130
-0.66400004	0.78134540
-0.66000004	0.73251130
-0.65600004	0.78134540
-0.65200004	0.63484310
-0.64800004	0.48834080
-0.64400004	0.63484310
-0.64000004	0.83017950
-0.63600004	0.63484310
-0.63200004	0.73251130
-0.62800004	0.58600900
-0.62400004	0.58600900
-0.62000004	0.78134540
-0.61600004	0.73251130
-0.61200004	0.83017950
-0.60800004	0.83017950
-0.60400004	0.63484310
-0.60000004	0.63484310
-0.59600004	0.73251130
-0.59200004	0.73251130
-0.58800005	0.73251130
-0.58400005	0.73251130
-0.58000005	0.83017950
-0.57600005	0.83017950
-0.57200005	0.68367720
-0.56800005	0.83017950
-0.56400005	0.58600900
-0.56000005	0.78134540
-0.55600005	0.73251130
-0.55200005	0.78134540
-0.54800005	0.73251130
-0.54400005	0.78134540
-0.54000005	0.63484310
-0.53600005	0.73251130
-0.53200005	0.63484310
-0.52800005	0.68367720
-0.52400005	0.73251130
-0.52000005	0.58600900
-0.51600005	0.68367720
-0.51200005	0.68367720
-0.50800005	0.83017950
-0.50400005	0.83017950
-0.50000005	0.73251130
-0.49600005	0.63484310
-0.49200005	0.68367720
-0.48800005	0.63484310
-0.48400005	0.68367720
-0.48000005	0.68367720
-0.47600005	0.78134540
-0.47200005	0.63484310
-0.46800005	0.83017950
-0.46400005	0.78134540
-0.46000005	0.53717490
-0.45600005	0.73251130
-0.45200005	0.43950670
-0.44800005	0.78134540
-0.44400005	0.73251130
-0.44000005	0.78134540
-0.43600005	0.68367720
-0.43200005	0.63484310
-0.42800005	0.78134540
-0.42400005	0.63484310
-0.42000005	0.63484310
-0.41600005	0.78134540
-0.41200005	0.68367720
-0.40800005	0.63484310
-0.40400005	0.68367720
-0.40000005	0.83017950
-0.39600005	0.63484310
-0.39200005	0.58600900
-0.38800005	0.53717490
-0.38400005	0.78134540
-0.38000005	0.63484310
-0.37600005	0.73251130
-0.37200005	0.78134540
-0.36800005	0.53717490
-0.36400005	0.63484310
-0.36000005	0.68367720
-0.35600005	0.68367720
-0.35200005	0.78134540
-0.34800005	0.78134540
-0.34400005	0.83017950
-0.34000005	0.78134540
-0.33600005	0.68367720
-0.33200005	0.73251130
-0.32800005	0.78134540
-0.32400005	0.68367720
-0.32000005	0.78134540
-0.31600005	0.68367720
-0.31200005	0.78134540
-0.30800005	0.68367720
-0.30400005	0.83017950
-0.30000005	0.63484310
-0.29600005	0.58600900
-0.29200005	0.73251130
-0.28800005	0.63484310
-0.28400005	0.73251130
-0.28000005	0.68367720
-0.27600005	0.68367720
-0.27200005	0.68367720
-0.26800005	0.83017950
-0.26400005	0.58600900
-0.26000005	0.73251130
-0.25600005	0.58600900
-0.25200005	0.53717490
-0.24800005	0.83017950
-0.24400005	0.63484310
-0.24000005	0.68367720
-0.23600006	0.78134540
-0.23200006	0.73251130
-0.22800006	0.63484310
-0.22400006	0.53717490
-0.22000006	0.58600900
-0.21600006	0.68367720
-0.21200006	0.73251130
-0.20800006	0.63484310
-0.20400006	0.68367720
-0.20000006	0.53717490
-0.19600006	0.58600900
-0.19200006	0.73251130
-0.18800006	0.83017950
-0.18400006	0.68367720
-0.18000006	0.87901350
-0.17600006	0.68367720
-0.17200006	0.78134540
-0.16800006	0.63484310
-0.16400006	0.68367720
-0.16000006	0.78134540
-0.15600006	0.68367720
-0.15200006	0.58600900
-0.14800006	0.63484310
-0.14400006	0.63484310
-0.14000006	0.73251130
-0.13600006	0.68367720
-0.13200006	0.78134540
-0.12800006	0.78134540
-0.12400006	0.63484310
-0.12000006	0.68367720
-0.11600006	0.53717490
-0.11200006	0.73251130
-0.10800006	0.73251130
-0.10400006	0.73251130
-0.10000006	0.53717490
-0.09600006	0.63484310
-0.09200006	0.68367720
-0.08800006	0.73251130
-0.08400006	0.48834080
-0.08000006	0.63484310
-0.07600006	0.83017950
-0.07200006	0.73251130
-0.06800006	0.58600900
-0.06400006	0.63484310
-0.06000006	0.63484310
-0.05600006	0.63484310
-0.05200006	0.78134540
-0.04800006	0.73251130
-0.04400006	0.83017950
-0.04000006	0.73251130
-0.03600006	0.78134540
-0.03200006	0.73251130
-0.02800006	0.73251130
-0.02400006	0.68367720
-0.02000006	0.68367720
-0.01600006	0.78134540
-0.01200006	0.63484310
-0.00800006	0.63484310
-0.00400006	0.73251130
-0.00000006	0.68367720
0.00399994	0.78134540
0.00799994	0.58600900
0.01199994	0.63484310
0.01599994	0.73251130
0.01999994	0.68367720
0.02399994	0.58600900
0.02799994	0.68367720
0.03199994	0.58600900
0.03599994	0.73251130
0.03999994	0.78134540
0.04399994	0.63484310
0.04799994	0.53717490
0.05199994	0.73251130
0.05599994	0.63484310
0.05999994	0.73251130
0.06399994	0.73251130
0.06799994	0.58600900
0.07199994	0.78134540
0.07599994	0.58600900
0.07999994	0.53717490
0.08399994	0.68367720
0.08799994	0.68367720
0.09199994	0.73251130
0.09599994	0.68367720
0.09999994	0.73251130
0.10399994	0.68367720
0.10799994	0.68367720
0.11199994	0.73251130
0.11599993	0.63484310
0.11999993	0.53717490
0.12399993	0.73251130
0.12799993	0.68367720
0.13199993	0.83017950
0.13599993	0.58600900
0.13999993	0.73251130
0.14399993	0.78134540
0.14799993	0.73251130
0.15199993	0.73251130
0.15599993	0.68367720
0.15999993	0.58600900
0.16399993	0.58600900
0.16799993	0.83017950
0.17199993	0.73251130
0.17599993	0.73251130
0.17999993	0.58600900
0.18399993	0.63484310
0.18799993	0.68367720
0.19199993	0.68367720
0.19599993	0.63484310
0.19999993	0.68367720
0.20399993	0.73251130
0.20799993	0.78134540
0.21199993	0.53717490
0.21599993	0.63484310
0.21999993	0.73251130
0.22399993	0.73251130
0.22799993	0.73251130
0.23199993	0.63484310
0.23599993	0.63484310
0.23999993	0.63484310
0.24399993	0.73251130
0.24799993	0.68367720
0.25199993	0.78134540
0.25599993	0.63484310
0.25999993	0.73251130
0.26399993	0.53717490
0.26799993	0.73251130
0.27199993	0.63484310
0.27599993	0.78134540
0.27999993	0.78134540
0.28399993	0.68367720
0.28799993	0.73251130
0.29199993	0.73251130
0.29599993	0.78134540
0.29999993	0.63484310
0.30399993	0.68367720
0.30799993	0.73251130
0.31199993	0.83017950
0.31599993	0.92784760
0.31999993	0.73251130
0.32399993	0.78134540
0.32799993	0.87901350
0.33199993	0.58600900
0.33599993	0.53717490
0.33999993	0.53717490
0.34399993	0.63484310
0.34799993	0.53717490
0.35199993	0.73251130
0.35599993	0.78134540
0.35999993	1.02551600
0.36399993	1.12318400
0.36799993	0.92784760
0.37199993	0.73251130
0.37599993	0.29300450
0.37999993	0.09766817
0.38399993	0.00000000
0.38799993	-0.29300450
0.39199993	0.19533630
0.39599993	0.58600900
0.39999993	1.17201800
0.40399993	1.95336300
0.40799993	2.09986600
0.41199993	2.29520200
0.41599993	1.90452900
0.41999993	1.07435000
0.42399993	0.19533630
0.42799993	-1.12318400
0.43199993	-1.66035900
0.43599993	-1.95336300
0.43999993	-1.26968600
0.44399993	0.00000000
0.44799993	1.66035900
0.45199993	3.32071800
0.45599993	4.19973100
0.45999993	4.59040400
0.46399993	3.61372200
0.46799993	2.00219800
0.47199992	-0.48834080
0.47599992	-2.44170400
0.47999992	-3.95556100
0.48399992	-4.44390200
0.48799992	-3.46722000
0.49199992	-1.17201800
0.49599992	1.75802700
0.49999992	4.49273600
0.50399992	6.59260200
0.50799992	7.17861100
0.51199992	5.81125600
0.51599992	3.27188400
0.51999992	-0.34183860
0.52399992	-3.95556100
0.52799992	-6.44609900
0.53199992	-7.27627900
0.53599992	-5.90892400
0.53999992	-2.73470900
0.54399992	1.61152500
0.54799992	6.05542700
0.55199992	9.32731100
0.55599992	10.25516000
0.55999992	8.44829700
0.56399992	4.83457400
0.56799992	-0.43950670
0.57199992	-5.42058300
0.57599992	-8.83896900
0.57999992	-10.30399000
0.58399992	-8.39946300
0.58799992	-3.90672700
0.59199992	2.24636800
0.59599992	7.91112200
0.59999992	11.96435000
0.60399992	12.50153000
0.60799992	10.49933000
0.61199992	5.27408100
0.61599992	-1.36735400
0.61999992	-7.76462000
0.62399992	-11.86668000
0.62799992	-12.69686000
0.63199992	-10.15749000
0.63599992	-3.95556100
0.63999992	3.36955200
0.64399992	10.20632000
0.64799992	14.84556000
0.65199992	15.43157000
0.65599992	12.20852000
0.65999992	5.56708600
0.66399992	-2.58820700
0.66799992	-10.20632000
0.67199992	-14.84556000
0.67599992	-15.43157000
0.67999992	-11.67135000
0.68399992	-4.29740000
0.68799992	4.78574000
0.69199992	12.64803000
0.69599992	17.77561000
0.69999992	18.11744000
0.70399992	13.62471000
0.70799992	5.61592000
0.71199992	-4.15089800
0.71599992	-12.64803000
0.71999992	-17.92211000
0.72399992	-17.72677000
0.72799992	-12.98987000
0.73199992	-4.00439500
0.73599992	6.59260200
0.73999992	15.57807000
0.74399992	20.75449000
0.74799992	20.41265000
0.75199992	14.79673000
0.75599992	4.98107700
0.75999992	-6.15309500
0.76399992	-15.62691000
0.76799992	-20.80332000
0.77199992	-20.36381000
0.77599992	-13.86888000
0.77999992	-3.36955200
0.78399992	8.54596500
0.78799992	18.41045000
0.79199992	23.78220000
0.79599992	22.65902000
0.79999992	15.96875000
0.80399992	4.44390200
0.80799992	-7.91112200
0.81199992	-18.55695000
0.81599992	-23.68453000
0.81999992	-22.70785000
0.82399991	-14.65023000
0.82799991	-2.78354300
0.83199991	10.54816000
0.83599991	20.99866000
0.83999991	26.51691000
0.84399991	24.85655000
0.84799991	16.65242000
0.85199991	3.76022500
0.85599991	-10.01099000
0.85999991	-20.90099000
0.86399991	-26.12624000
0.86799991	-24.27054000
0.87199991	-15.48040000
0.87599991	-1.95336300
0.87999991	12.40386000
0.88399991	23.53803000
0.88799991	28.76328000
0.89199991	26.41924000
0.89599991	17.14076000
0.89999991	3.02771300
0.90399991	-11.62251000
0.90799991	-23.39153000
0.91199991	-28.71444000
0.91599991	-25.78440000
0.91999991	-15.67574000
0.92399991	-1.12318400
0.92799991	14.16189000
0.93199991	25.88206000
0.93599991	30.96081000
0.93999991	27.59126000
0.94399991	17.14076000
0.94799991	1.85569500
0.95199991	-13.82005000
0.95599991	-25.83323000
0.95999991	-30.52130000
0.96399991	-26.90758000
0.96799991	-15.57807000
0.97199991	0.34183860
0.97599991	16.40825000
0.97999991	28.27493000
0.98399991	32.81651000
0.98799991	28.76328000
0.99199991	16.89659000
0.99599991	0.43950670
0.99999991	-15.96875000
1.00399991	-28.17727000
1.00799991	-32.32816000
1.01199991	-27.83543000
1.01599991	-15.33390000
1.01999991	1.46502300
1.02399991	18.45928000
1.02799991	30.47247000
1.03199991	34.67220000
1.03599991	29.78879000
1.03999991	16.70126000
1.04399991	-0.53717490
1.04799991	-18.11744000
1.05199991	-30.17946000
1.05599991	-34.13503000
1.05999991	-28.51911000
1.06399991	-15.18740000
1.06799991	2.78354300
1.07199991	20.36381000
1.07599991	32.47467000
1.07999991	36.38139000
1.08399991	30.32597000
1.08799991	16.35942000
1.09199991	-1.90452900
1.09599991	-19.72897000
1.09999991	-32.13283000
1.10399991	-35.60005000
1.10799991	-29.25162000
1.11199991	-14.65023000
1.11599991	4.00439500
1.11999991	22.07301000
1.12399991	34.28153000
1.12799991	37.74875000
1.13199991	30.66781000
1.13599991	16.01758000
1.13999991	-3.32071800
1.14399991	-21.43816000
1.14799991	-33.84202000
1.15199991	-36.86974000
